workYear,education,financeStage,companyLogo,district,companyId,explain,industryField,companyLabelList,positionLables,firstType,formatCreateTime,industryLables,companySize,positionName,jobNature,deliver,totalCount,gradeDescription,companyFullName,createTime,positionId,companyShortName,salary,isSchoolJob,secondType,positionAdvantage
5-10年,本科,上市公司,i/image2/M00/2A/26/CgoB5loomnOACjzZAABOY7aoEB0051.png,福田区,296835,,旅游,"""""","财务,税务,全盘",综合职能类,2018-05-17,,150-500人,总账会计,全职,0,461,,腾邦旅游集团有限公司,2018-05-17 15:48:03,4587897,腾邦旅游集团,8k-10k,0,财务,"晋升机制,出国"
1-3年,本科,A轮,i/image2/M00/0A/5F/CgotOVncZfuANZr8AABW8Y_r6mE420.png,南山区,138048,,"移动互联网,O2O","高成长性,弹性工作,股票期权,零食自取",,综合职能类,2018-05-28,,50-150人,财务会计,全职,0,461,,深圳市前海房极客网络科技有限公司,2018-05-28 16:27:36,4637766,房极客,6k-10k,0,财务,"发展空间大,职位晋升快,薪酬提升快,团队氛围好"
1-3年,大专,不需要融资,i/image/M00/8D/29/CgpEMlre6-aASFgkAAhse4jH9fM120.jpg,福田区,372663,,企业服务、移动互联网,"""""","结算,出纳,税务,审计",综合职能类,1天前发布,,15-50人,财务会计,全职,0,461,,深圳大拇指商务秘书有限公司,2018-06-01 09:28:27,4473919,深圳大拇指商务秘书有限公司,6K-10K,0,财务,底薪+提成社保，全勤节假日福利聚餐，活动
1-3年,本科,上市公司,image1/M00/00/17/Cgo8PFTUWEyAdVplAACPfhlUvwM417.png,罗湖区,11885,,企业服务,"五险一金,通讯津贴,带薪年假,年底双薪","金融,财务,资产管理,统计",综合职能类,3天前发布,"金融,财务,资产管理,统计",2000人以上,会计专员（投资方向）,全职,0,461,,深圳世联行地产顾问股份有限公司,2018-05-30 09:43:50,4508106,世联行,5k-8k,0,财务,"公司平台大,发展前景好,A股上市"
1-3年,大专,不需要融资,i/image3/M00/1E/58/Cgq2xlqPwuuAZrKVAAB-84MTFCw718.jpg,南山区,324093,,"移动互联网,金融","""""","金融,税务,统计",综合职能类,2018-05-23,"金融,税务,统计",50-150人,财务会计,全职,0,461,,一拍科技（深圳）有限公司,2018-05-23 12:23:48,4614474,一拍科技,5k-7k,0,财务,"领导耐撕,周末双休,弹性工作,旅游团建"
1-3年,大专,不需要融资,images/logo_default.png,罗湖区,214861,,其他,,"结算,审计",综合职能类,2018-05-22,,15-50人,财务会计,全职,0,461,,深圳市豪业贸易有限公司,2018-05-22 09:25:53,4440723,深圳市豪业贸易有限公司,4K-5K,0,财务,1&nbsp;5险&nbsp;&nbsp;2节日福利&nbsp;3员工聚餐
3-5年,本科,上市公司,i/image3/M00/4B/15/CgpOIFrYAKqAN7vcAABOuZRIlNQ842.png,南山区,368870,,"移动互联网,其他","年底双薪,带薪年假,定期体检,绩效奖金",财务,综合职能类,3天前发布,,2000人以上,税务会计,全职,0,461,,深圳TCL新技术有限公司,2018-05-30 10:38:23,4455495,TCL多媒体,10k-20k,0,财务,"平台好,大牛多,福利赞"
3-5年,大专,A轮,i/image/M00/47/74/CgqKkVePY7mAYzyOAADHpEG6XVI358.png,南山区,110936,,"移动互联网,游戏","股票期权,美女多,年度旅游,弹性工作",游戏,综合职能类,2018-05-28,游戏,50-150人,会计主管,全职,0,461,,深圳市掌玩网络技术有限公司,2018-05-28 11:17:55,2668646,掌玩网络,7k-12k,0,财务,弹性工作制 年度旅游 年度体检 下午茶
1-3年,大专,未融资,i/image/M00/83/E2/CgpEMlpWz5qAO89TAAKIfjFE1gE778.jpg,福田区,282454,,企业服务,"""""","助理,财务",综合职能类,2018-05-25,,150-500人,会计专员,全职,0,461,,深圳君林企业财务代理有限公司,2018-05-25 17:39:24,4057129,君林集团,4K-6K,0,财务,君林企业，腾飞百业
3-5年,大专,不需要融资,images/logo_default.png,,384974,,金融,"""""",经理,综合职能类,2018-05-15,,15-50人,财务会计,全职,0,461,,深圳前海鼎恒股权投资基金有限公司,2018-05-15 11:42:17,4571132,深圳前海鼎恒股权投资基金有限公司,6K-10K,0,财务,优秀者薪资面议、办公环境好老板nice
不限,大专,不需要融资,i/image3/M00/2C/1F/Cgq2xlqeS6-AeAqjAAAKTbd0fOQ146.png,南山区,334866,,"移动互联网,企业服务","""""","财务,法务",金融类,2018-05-17,,50-150人,会计助理/会计实习生/工商税务,实习,0,461,,深圳市信辰财务顾问有限公司,2018-05-17 10:36:09,4222139,信辰财务,2k-4k,1,法务财务,"双休,发展空间大,前景"
应届毕业生,本科,B轮,i/image/M00/3C/4A/Cgp3O1dvTy6AHEsbAAAhssc2FXc796.jpg,南山区,136094,,游戏,,"游戏,财务,税务",综合职能类,1天前发布,"游戏,财务,税务",50-150人,总账会计,全职,0,461,,深圳市迷你玩科技有限公司,2018-06-01 09:24:47,4441669,迷你玩,10k-20k,1,财务,"领导好,下午茶"
1年以下,本科,上市公司,i/image/M00/2F/A7/CgpFT1k4om2AR779AAAOKTq2Xyw955.jpg,龙华新区,40042,,生活服务,"节日礼物,技能培训,年度旅游,岗位晋升","财务,税务,统计",综合职能类,2018-05-05,,2000人以上,总账会计,全职,0,461,,香港豪鹏科技有限公司,2018-05-05 11:17:56,4523579,豪鹏国际,4k-7k,0,财务,"五险一金,部门旅游,绩效奖金,定期培训"
3-5年,大专,不需要融资,i/image3/M00/15/D0/CgpOIFpyq5SATEPPAAGU9BnyI4U284.jpg,南山区,308227,,生活服务,"午餐补助,下午茶,交通补助,带薪年假","财务,税务",综合职能类,2018-05-29,,50-150人,会计主管,全职,0,461,,深圳茶品汇电子商务有限公司,2018-05-29 16:50:04,4562985,茶品汇,8k-12k,0,财务,会计主管
不限,不限,未融资,image1/M00/23/1D/CgYXBlVHJGGATWUvAABKtKSuJ4c093.jpg,福田区,67260,,教育,"技能培训,节日礼物,年底双薪,带薪年假","财务,统计,审核",综合职能类,3天前发布,,500-2000人,会计文员,全职,0,461,,深圳市邦德文化发展有限公司,2018-05-30 09:56:26,4318026,邦德教育,4k-6k,0,财务,"五险一金,节日旅游,带薪年假,成长基金"
1-3年,本科,A轮,i/image/M00/3E/A8/CgpEMllQfyyARDAvAAYGr0wRDfE429.png,南山区,217263,,"移动互联网,医疗健康","年底双薪,股票期权,带薪年假,定期体检","银行,财务,税务,统计",综合职能类,2018-05-23,"银行,财务,税务,统计",50-150人,会计出纳,全职,0,461,,深圳市大耳马科技有限公司,2018-05-23 11:02:41,4180963,Darma,4k-8k,0,财务,"行业前景,发展空间,团队氛围"
1-3年,大专,不需要融资,i/image/M00/02/F6/CgpEMljJSGuANf4cAAA4PIn1hWk603.png,福田区,176184,,"电子商务,广告营销",,"财务,税务,统计",综合职能类,2018-05-22,,50-150人,会计助理,全职,0,461,,深圳马六甲网络科技有限公司,2018-05-22 14:58:00,4608311,马六甲科技,4k-6k,0,财务,"有晋升空间,氛围好"
3-5年,本科,上市公司,image1/M00/00/17/Cgo8PFTUWEyAdVplAACPfhlUvwM417.png,罗湖区,11885,,企业服务,"五险一金,通讯津贴,带薪年假,年底双薪","财务,税务",综合职能类,3天前发布,,2000人以上,高级会计专员,全职,0,461,,深圳世联行地产顾问股份有限公司,2018-05-30 09:43:50,4465534,世联行,6k-10k,0,财务,"公司平台大,发展前景好"
应届毕业生,本科,B轮,i/image/M00/5E/FB/Cgp3O1ft_iyAdLjwAADF0GE_2MA391.jpg,南山区,145486,,"移动互联网,硬件","人工智能,机器人,午餐补助,扁平化管理","助理,财务,统计,审核",综合职能类,1天前发布,,500-2000人,应付会计实习生,实习,0,461,,深圳市优必选科技有限公司,2018-06-01 13:49:09,4622687,优必选科技,3k-4k,1,财务,"人工智能,独角兽企业,弹性工作制,工作环境好"
1-3年,本科,A轮,i/image3/M00/1E/5B/CgpOIFqPxYqAQxuHAAAbc_JjGHI591.png,福田区,35240,,移动互联网,"技能培训,岗位晋升,通讯津贴,帅哥多",,金融类,2018-05-29,,150-500人,总账会计（深圳）,全职,0,461,,广州优识科技资讯股份有限公司,2018-05-29 10:20:14,4205329,广州优识,7k-8k,0,法务财务,总账会计
3-5年,大专,上市公司,i/image3/M00/21/D7/Cgq2xlqUFUeAEgZcAACejh5vDGE777.png,南山区,322508,,"数据服务,硬件","股票期权,定期体检,专项奖金,年度旅游","财务,税务",综合职能类,2018-05-29,,500-2000人,主管会计,全职,0,461,,深圳光启超材料技术有限公司,2018-05-29 09:24:13,4400571,光启集团,8k-16k,0,财务,人工智能
不限,大专,不需要融资,i/image/M00/93/92/CgpEMlsLgGyAEnmRAAC5-wMPUN8039.jpg,龙岗区,391430,,其他,"""""","税务,统计",综合职能类,2018-05-24,,15-50人,财务会计,全职,0,461,,深圳市方圆旅游规划设计院有限公司,2018-05-24 17:43:18,4624807,方圆设计,4k-7k,0,财务,"包吃,氛围好,接收应届生"
1-3年,大专,未融资,i/image2/M00/4D/F6/CgotOVsCd_SAMyQkAAASaEfP9po771.png,宝安区,387328,,"移动互联网,广告营销","""""","税务,全盘",综合职能类,1天前发布,,15-50人,财务会计主管,全职,0,461,,深圳前海新媒智能科技有限公司,2018-06-01 17:52:10,4602263,前海新媒,5k-7k,0,财务,"五险一金,年度奖金,绩效奖金,员工福利"
1-3年,本科,不需要融资,i/image3/M00/52/FB/CgpOIFsLVzeAHiTHAAAba5bvWUM553.png,南山区,147086,,"移动互联网,文化娱乐","带薪年假,年度旅游,弹性工作,节日礼物","银行,财务,税务",综合职能类,1天前发布,"银行,财务,税务",150-500人,会计（兼行政）,全职,0,461,,成都二次元动漫有限公司,2018-06-01 09:52:48,4182023,二次元动漫,5k-7k,0,财务,"员工旅游,六险一金,办公环境好,福利丰富"
1-3年,本科,上市公司,image1/M00/00/17/Cgo8PFTUWEyAdVplAACPfhlUvwM417.png,罗湖区,11885,,企业服务,"五险一金,通讯津贴,带薪年假,年底双薪","财务,税务",综合职能类,3天前发布,,2000人以上,会计专员（集团总部）,全职,0,461,,深圳世联行地产顾问股份有限公司,2018-05-30 09:43:50,4465420,世联行,5k-10k,0,财务,"公司平台大,发展前景好"
3-5年,大专,不需要融资,i/image/M00/50/8B/Cgp3O1e0KsKAfDqtAAC94xmxnOo016.png,南山区,144211,,其他,,"银行,结算,税务,成本",综合职能类,2天前发布,"银行,结算,税务,成本",15-50人,财务会计专员 要求深户,全职,0,461,,深圳市草源果素生物科技股份有限公司,2018-05-31 14:18:54,4657328,草源果素,6k-7k,0,财务,"健康产业,良好晋升"
不限,大专,未融资,i/image3/M00/50/74/Cgq2xlr5ECyABS70AAAokgjl26E928.png,南山区,384170,,"电子商务,企业服务","""""","行政,税务",综合职能类,2018-05-14,,15-50人,财务会计,全职,0,461,,新云玺科技（深圳）有限公司,2018-05-14 12:25:57,4563914,云玺科技,4k-6k,0,财务,人性化管理
1年以下,大专,A轮,image2/M00/08/E1/CgpzWlYEuFSAZYt_AAAH_47l8t0135.png,南山区,78538,,"移动互联网,金融","扁平管理,领导好,五险一金,带薪年假","金融,助理,财务,审核",综合职能类,2018-05-14,"金融,助理,财务,审核",50-150人,结算会计,全职,0,461,,深圳博纳互联网金融服务有限公司,2018-05-14 10:24:36,4562487,博纳金服,5k-6k,0,财务,"与帅哥共事,美女多"
1-3年,大专,未融资,i/image/M00/56/DD/CgpEMll-71KANyTtAAAK2lupTnE726.jpg,宝安区,237649,,"其他,企业服务","带薪年假,年度旅游,帅哥多,节日礼物","财务,成本,税务,全盘",综合职能类,2018-05-21,,150-500人,会计专员,全职,0,461,,深圳市思研鑫科技有限公司,2018-05-21 11:59:11,4472757,思研,4k-6k,0,财务,"带薪年假,五险一金,大小周,提供住宿"
1-3年,本科,不需要融资,i/image3/M00/20/2C/Cgq2xlqSffeAQWfoAACDtezovIY142.png,南山区,45969,,"移动互联网,电子商务","年底双薪,绩效奖金,岗位晋升,五险一金","银行,税务",综合职能类,2018-05-17,"银行,税务",15-50人,财务会计,全职,0,461,,深圳市微购科技有限公司,2018-05-17 11:44:30,4420934,微购科技,5k-10k,0,财务,"扁平化管理,成长空间大,年底双薪,定期旅行"
1-3年,大专,不需要融资,i/image3/M00/22/67/CgpOIFqU1y6ALWKSAADw4zEttL8818.jpg,南山区,146462,,其他,"国内首个,社会价值投资,公益组织,新兴行业","金融,助理,税务,审计",综合职能类,2018-05-29,"金融,助理,税务,审计",15-50人,财务会计,全职,0,461,,社会价值投资联盟（深圳）,2018-05-29 11:15:08,4641709,社投盟,4k-7k,0,财务,"学习机会多,领导好,扁平管理,行业标杆"
1-3年,大专,未融资,i/image/M00/47/29/CgpEMllfLNeANbpXAABHkdVVgTk736.jpg,南山区,225606,,"移动互联网,其他","年底双薪,绩效奖金,年终分红,节日礼物","助理,顾问,税务,统计",金融类,2018-05-22,,15-50人,财务（会计）,全职,0,461,,水言颜欣（深圳）生物科技有限公司,2018-05-22 15:16:51,4544311,水言,4k-6k,0,法务财务,"年底双薪,双休,不加班,老板nic"
1-3年,本科,不需要融资,i/image2/M00/20/F5/CgotOVoSOF6AFc-6AAEGvTK9f8M022.png,南山区,59106,,金融,"年底双薪,带薪年假,绩效奖金,定期体检","财务,税务",综合职能类,2018-05-22,,少于15人,会计助理/文员,全职,0,461,,深圳前海掌趣创享股权投资企业（有限合伙）,2018-05-22 12:05:18,4606856,创享投资,4k-6k,0,财务,"会计,税务"
3-5年,大专,不需要融资,i/image3/M00/2F/D0/CgpOIFqhBxCARNYgAAGGid5ghqw964.jpg,南山区,337268,,移动互联网、企业服务,"""""","出纳,税务",综合职能类,2018-05-24,,少于15人,财务会计,全职,0,461,,星斯达科技(深圳)有限公司,2018-05-24 10:54:39,4229544,星斯达科技,5k-10k,0,财务,周末双休 五险一金 节日福利
1-3年,大专,A轮,i/image3/M00/12/7D/Cgq2xlpu1yWAfFdTAAAbTdtBpo0943.jpg,福田区,318880,,电子商务、生活服务,"""""","支付,财务,税务,审核",金融类,2018-05-29,"支付,财务,税务,审核",150-500人,金融会计,全职,0,461,,润民(中国)控股有限公司,2018-05-29 08:58:00,4592415,润民,5k-10k,0,法务财务,"周末双休,五险一金"
1-3年,本科,C轮,i/image/M00/18/16/CgpEMlj4TmSAdFACAAHQKMB7LuA209.jpg,南山区,13809,,"移动互联网,金融","带薪年假,弹性工作时间,年度旅游,岗位晋升","金融,财务",金融类,2018-05-10,"金融,财务",500-2000人,会计（费用方向）,全职,0,461,,深圳市随手科技有限公司,2018-05-10 09:55:40,4150823,随手科技,6k-12k,0,法务财务,"福利待遇好,发展空间大,互联网金融"
1-3年,本科,未融资,i/image2/M00/07/54/CgoB5lnMWyGAG4gYAABNSP4Cje8911.jpg,宝安区,257561,,"移动互联网,文化娱乐",,"税务,统计",金融类,2018-05-25,,少于15人,财务会计,全职,0,461,,深圳文道信息科技有限公司,2018-05-25 10:49:57,4627175,文道字库,4k-8k,0,法务财务,"五险一金,年底双薪,弹性工作"
3-5年,大专,未融资,i/image/M00/AA/21/CgqKkVixMsKASzaqAAAPR428GQY489.png,龙岗区,173772,,"移动互联网,数据服务","绩效奖金,交通补助,带薪年假,通讯津贴","银行,助理,财务,顾问,统计,AR",金融类,2018-05-07,"银行,助理,财务,顾问,统计,AR",15-50人,全盘会计,全职,0,461,,深圳市前沿弄潮科技有限公司,2018-05-07 15:48:53,3492291,前沿弄潮,10k-12k,0,法务财务,"带团队,全盘帐"
1-3年,大专,未融资,i/image/M00/2D/D6/CgpFT1k1J_KAC9BvAAAhXbvrjgc178.jpg,龙岗区,131143,,电子商务,,"电商,税务",综合职能类,2天前发布,"电商,税务",500-2000人,财务会计,全职,0,461,,深圳市公狼网络科技有限公司,2018-05-31 11:26:51,4300593,公狼网络,6k-10k,0,财务,"餐补,年终奖,旅游,包住宿"
不限,大专,上市公司,i/image/M00/32/F6/Cgp3O1dP_7-ANNv0AABUq6wo7zk380.png,南山区,110293,,"O2O,移动互联网","带薪年假,定期体检,全勤奖,商业保险","银行,结算,财务,税务,统计",综合职能类,1天前发布,"银行,结算,财务,税务,统计",500-2000人,出纳 会计助理,全职,0,461,,深圳友宝科斯科技有限公司,2018-06-01 10:17:17,3998176,友宝,4k-6k,0,财务,"五险一金,周末双休,全勤奖,年终奖金"
应届毕业生,本科,B轮,i/image/M00/3C/4A/Cgp3O1dvTy6AHEsbAAAhssc2FXc796.jpg,南山区,136094,,游戏,,"游戏,财务",综合职能类,1天前发布,"游戏,财务",50-150人,税务会计,全职,0,461,,深圳市迷你玩科技有限公司,2018-06-01 09:24:46,4485329,迷你玩,10k-20k,1,财务,领导好
1年以下,大专,不需要融资,i/image/M00/44/9A/CgqKkVeF9L-Ace3GAAAb_bDfj9Q553.jpg,南山区,134435,,"金融,移动互联网",,"银行,旅游,税务,统计",金融类,3天前发布,"银行,旅游,税务,统计",150-500人,财务会计专员,全职,0,461,,深圳凯名信息咨询有限公司,2018-05-30 09:58:11,4647769,深圳凯名信息咨询有限公司,4k-6k,0,法务财务,"平台好,外资企业"
3-5年,大专,B轮,i/image/M00/03/1B/CgqKkVapsRWAFr8RAAARzvNUEA8315.jpg,宝安区,80799,,"O2O,生活服务",认真创业,"银行,财务,税务,审核",综合职能类,2018-05-28,"银行,财务,税务,审核",50-150人,出纳会计,全职,0,461,,深圳市天行家科技有限公司,2018-05-28 10:05:28,4572994,天行家,4k-6k,0,财务,"环境好,领导好,同事好"
1-3年,本科,未融资,i/image/M00/24/1E/Cgp3O1cZk2-AfQyrAAAjwpHW2-I462.png,南山区,126335,,金融,,"行政,财务,税务,统计",综合职能类,2018-05-23,,50-150人,出纳兼会计助理,全职,0,461,,深圳市启富汇投资管理有限公司,2018-05-23 13:56:44,3065435,启富汇,4k-6k,0,财务,"上司和蔼,同事可亲,福利待遇好,一切有搞头"
3-5年,本科,不需要融资,i/image/M00/8D/13/CgpEMlretjSACh8kAABbe0AdUpI258.jpg,福田区,298958,,广告营销,"五险一金,定期体检,带薪年假,技能培训","银行,融资,法务,税务",金融类,2018-05-22,"银行,融资,法务,税务",少于15人,财务会计专员,全职,0,461,,深圳创氏传媒有限公司,2018-05-22 11:43:30,4086410,创氏传媒,5k-8k,0,法务财务,"财务,会计,税务,法务"
1-3年,大专,C轮,image1/M00/00/66/Cgo8PFTUXWSACW7OAACKSYYZpsc111.png,福田区,41178,,"移动互联网,O2O","技能培训,专项奖金,绩效奖金,扁平管理",,综合职能类,2018-05-28,,500-2000人,应付 往来 费用会计J10855,全职,0,461,,深圳依时货拉拉科技有限公司,2018-05-28 11:24:52,4309786,货拉拉手机打车软件,4k-6k,0,财务,大平台
1-3年,大专,上市公司,i/image/M00/8D/B2/CgpFT1r6sriARlXRAAAQnxPDLW8299.jpg,福田区,188572,,其他,"绩效奖金,定期体检,午餐补助,带薪年假","信息安全,财务,税务,统计",综合职能类,2018-05-29,"信息安全,财务,税务,统计",2000人以上,总账会计,全职,0,461,,深圳赫美集团股份有限公司,2018-05-29 09:54:56,4575464,赫美集团,6k-8k,0,财务,"上市公司,平台大,领导好,福利多"
应届毕业生,本科,不需要融资,i/image/M00/86/FC/CgpEMlrBhk2AFXMHAAA_kfonGz4669.jpg,南山区,312890,,其他,"""""","助理,财务,税务,AR",综合职能类,2018-05-28,,15-50人,会计文员,全职,0,461,,深圳市纳泽科技有限公司,2018-05-28 11:40:51,4476757,纳泽科技,3k-5k,1,财务,"周末双休,五险一金,活动室,商业险"
3-5年,大专,A轮,i/image/M00/60/F5/CgpFT1mak52AJND8AAAuZiuCrWw811.jpg,南山区,33498,,企业服务,"股票期权,绩效奖金,扁平管理,高速发展",,综合职能类,2018-05-21,,150-500人,总账会计,全职,0,461,,深圳市思为软件技术有限公司,2018-05-21 09:33:52,2738997,思为软件,8k-10k,0,财务,"双休,团队融洽,环境舒适,福利待遇好"
1-3年,大专,不需要融资,i/image/M00/14/21/CgpEMljwgxOARz_0AAAvVrdSe8A563.png,龙岗区,193626,,"旅游,电子商务","带薪年假,定期体检,做五休二,五险一金","税务,统计",综合职能类,2018-05-22,,150-500人,财务会计,全职,0,461,,看世界（深圳）国际旅行社有限公司,2018-05-22 10:53:00,3028488,看世界集团,4k-8k,0,财务,"周末双休,氛围轻松,高薪工资,旅游行业"
3-5年,本科,不需要融资,i/image/M00/89/99/CgqKkVhy9paAfvRwAA02tqmGWls301.png,福田区,119115,,其他,"年底双薪,五险一金,岗位晋升,绩效奖金","物流,财务,税务,AR",综合职能类,2018-05-21,"物流,财务,税务,AR",500-2000人,全盘会计 总账会计,全职,0,461,,深圳市华夏龙供应链管理有限公司,2018-05-21 11:08:02,4187672,华夏龙供应链,6k-9k,0,财务,"五险一金,提供工作餐,年度调薪,年终奖金"
